,PRBodySize,CommitSize,No_of_Files_Changed,socialDistance,No_of_Comments,timeSpentOnPR,repositoryAge,No_of_collaborators,No_of_Stars,No_of_Watchers,No_of_OpenIssues,No_of_followers_Submitter,submitterStatus,pullrequestDecision
12614,89,5,2,0,5,5,766,7,4,4,259,2,1,1
12615,0,6,1,0,0,0,679,24,43,43,24,30,1,1
12616,0,36,7,0,4,1,676,30,13,13,8,22,1,1
12617,0,41,1,0,3,1,133,30,103,103,10,30,0,0
12618,360,259,2,0,0,0,376,30,300,300,27,30,1,1
12619,172,32,4,0,3,0,2057,30,20889,20889,238,11,0,0
12620,0,3,1,0,1,0,151,6,8,8,3,30,1,1
12621,244,0,9,0,0,0,547,30,40,40,15,30,1,1
12622,0,2,1,0,1,0,151,6,8,8,2,30,1,1
12623,171,220,31,0,2,14,771,30,1362,1362,390,30,1,1
12624,530,2,2,0,0,0,559,1,15,15,5,-1,0,1
12625,0,27,2,0,0,0,879,13,54,54,8,30,1,1
12626,20,52,5,0,5,2,961,30,2581,2581,166,30,1,1
12627,235,206,45,0,3,0,963,30,2581,2581,165,30,1,1
12628,28,2,1,0,0,0,251,16,6,6,5,30,1,1
12629,198,10,1,0,0,0,251,16,6,6,4,30,1,1
12630,0,2,1,0,0,0,264,21,130,130,27,30,1,1
12631,93,6,2,0,13,4,766,7,4,4,258,2,1,1
12632,0,4890,11,0,1,0,1828,30,9471,9471,790,30,1,1
12633,0,53,3,0,2,0,1322,30,134,134,19,30,1,1
12634,295,102,2,0,12,4,1824,30,9471,9471,789,5,0,0
12635,360,2,1,0,3,0,1828,30,9471,9471,788,2,0,1
12636,0,20,1,0,0,0,993,18,4,4,7,5,1,1
12637,0,2,1,0,1,0,1688,30,1221,1221,9,0,0,0
12638,0,2,1,0,1,0,1688,30,1221,1221,8,0,0,0
12639,232,367,1,0,5,5,1519,30,344,344,20,2,0,0
12640,0,4,1,0,1,1,1992,30,637,637,62,30,1,0
12641,919,2060,4,0,0,3,987,17,61,61,11,30,1,1
12642,10,11,1,0,0,0,1497,12,7,7,13,22,1,1
12643,0,648,50,0,0,0,1687,30,1221,1221,7,30,1,1
12644,486,125,11,0,4,18,1125,30,223,223,46,17,1,1
12645,0,102,4,0,1,1,677,30,13,13,7,30,1,1
12646,151,10,2,0,1,0,1704,30,5422,5422,109,30,1,1
12647,138,4,2,0,0,51,2132,20,966,966,8,19,1,1
12648,68,11,1,0,0,1,980,20,438,438,13,30,1,1
12649,0,697,9,0,1,0,316,10,1567,1567,10,30,1,1
12650,162,55,5,0,2,0,1275,30,239,239,429,30,1,1
12651,0,1,1,0,0,0,984,20,40,40,11,29,1,1
12652,40,10530,54,0,0,1,231,10,14,14,1,30,0,1
12653,115,2,1,0,1,0,1063,30,99,99,149,5,1,1
12654,124,5,1,0,1,0,1063,30,99,99,148,5,1,1
12655,26,8,3,0,0,0,678,30,13,13,6,30,1,1
12656,159,2,1,0,1,0,643,30,544,544,107,23,0,1
12657,226,299,2,0,6,0,1198,30,1392,1392,447,30,1,0
12658,40,6,1,0,0,0,714,30,309,309,45,23,1,1
12659,0,1,1,0,0,0,586,30,58,58,92,9,1,1
12660,0,10530,11,0,0,0,48,2,38,38,4,30,1,1
12661,0,2,1,0,2,0,188,17,39,39,19,11,0,1
12662,9,2,1,0,1,0,963,30,2581,2581,165,30,1,1
12663,0,8482,11,0,2,9,39,2,38,38,3,30,0,0
12664,19,1553,3,0,8,25,729,14,7,7,38,18,1,1
12665,0,20,1,0,0,7,676,30,186,186,20,6,1,1
12666,128,3270,21,0,0,1,206,9,12,12,10,15,1,1
12667,0,6605,150,0,1,0,352,-1,71,71,4,5,0,0
12668,0,1,1,-1,0,0,637,30,9,9,3,-1,0,1
12669,120,47,2,0,0,0,859,30,3902,3902,61,0,1,1
12670,15,14,1,0,5,0,474,30,599,599,83,30,1,1
12671,0,77,3,0,2,0,1221,30,1844,1844,793,28,1,1
12672,61,2,1,0,0,0,429,30,1625,1625,182,30,1,1
12673,109,51,3,0,1,0,947,30,490,490,524,17,0,1
12674,0,1,1,0,1,0,24,5,12,12,8,30,1,1
12675,0,32,4,0,0,0,1671,30,3596,3596,306,30,1,1
12676,14,1041,1,-1,0,0,312,30,644,644,1,0,1,1
12677,285,429,1,0,0,0,309,29,3,3,3,25,1,1
12678,71,73,1,0,3,0,1057,26,92,92,14,0,0,1
12679,0,39,3,0,0,0,112,-1,3,3,11,30,0,1
12680,0,2,1,0,0,0,848,30,302,302,14,30,1,1
12681,107,22,2,0,2,0,1671,30,3596,3596,305,30,1,0
12682,0,376,6,0,9,15,1128,30,223,223,45,17,1,1
12683,41,12,2,0,14,0,105,30,8,8,23,1,0,1
12684,43,14,3,0,1,0,1671,30,3596,3596,304,30,1,0
12685,0,23,2,0,0,0,1398,30,1634,1634,45,21,1,1
12686,0,6,1,0,5,6,63,30,66,66,21,17,1,0
12687,35,2575,29,0,14,71,352,30,306,306,46,30,1,1
12688,698,94,3,0,14,0,507,30,167,167,17,30,0,1
12689,100,47,3,0,2,1,784,30,1363,1363,390,13,1,1
12690,150,2,1,0,1,0,671,30,68,68,8,30,0,0
12691,43,84,1,0,3,5,277,13,1285,1285,22,30,1,1
12692,18,8,1,0,2,0,48,30,1158,1158,17,16,0,0
12693,0,732,47,0,0,0,343,7,7,7,3,1,1,1
12694,0,21,2,0,0,0,786,30,1363,1363,389,13,1,1
12695,0,222,4,0,0,0,1545,10,67,67,10,30,0,1
12696,124,2,1,0,0,8,40,30,1158,1158,16,-1,0,1
12697,0,29,1,0,1,0,785,30,1363,1363,388,30,1,1
12698,0,164,6,0,4,0,15,1,26,26,5,30,0,1
12699,1497,10,1,0,6,0,553,30,2363,2363,281,11,0,1
12700,0,2,1,0,0,0,909,30,55,55,24,17,1,1
12701,0,116,6,0,0,0,785,30,1363,1363,387,30,1,1
12702,194,2,2,0,0,27,415,30,54,54,4,-1,0,1
12703,0,10,1,0,0,0,33,11,4,4,9,30,1,1
12704,0,2,1,0,1,0,361,9,30,30,12,4,1,0
12705,0,10,1,0,0,0,33,11,4,4,9,30,1,1
12706,0,55,3,0,0,0,785,30,1363,1363,386,30,1,1
12707,0,53099,43,0,1,0,631,30,2355,2355,107,-1,0,0
12708,1279,2,1,0,1,3,987,17,61,61,10,30,1,0
12709,0,65,10,0,1,2,1031,30,108,108,10,9,0,0
12710,64,145,2,0,11,84,307,30,7,7,20,30,1,0
12711,59,4,1,0,0,0,196,6,25,25,10,30,1,1
12712,1530,9114,9,0,1,0,907,5,1133,1133,33,15,1,1
12713,924,1070,4,0,0,0,907,5,1133,1133,32,15,1,1
12714,1177,2472,2,0,1,0,907,5,1133,1133,31,15,1,1
12715,795,15,7,0,1,0,907,5,1133,1133,30,15,1,1
12716,0,1045,45,0,0,0,1040,30,901,901,57,30,1,1
12717,30,2,1,0,1,1,552,30,2363,2363,280,-1,0,1
12718,399,13,3,0,1,25,417,30,54,54,3,5,1,1
12719,69,2,1,0,3,2,551,30,2363,2363,279,-1,0,0
12720,0,164,2,-1,0,0,18,-1,3,3,2,0,0,1
12721,0,14,2,0,5,0,907,5,1133,1133,29,30,0,1
12722,17,1,1,0,1,0,248,30,5,5,12,30,1,1
12723,135,175,11,0,2,37,1179,30,61,61,5,30,0,1
12724,83,8,2,0,2,0,224,19,8,8,4,13,1,1
12725,0,5,1,0,3,0,224,19,8,8,3,13,1,1
12726,14,235,1,0,0,0,854,11,123,123,27,30,1,1
12727,0,8,1,0,0,0,1153,30,170,170,13,25,1,1
12728,0,2,1,0,0,0,868,7,8,8,28,12,1,1
12729,118,120,1,0,4,49,1069,30,341,341,54,12,0,1
12730,112,593,22,0,0,0,27,25,8,8,101,0,1,1
12731,0,737,13,0,7,19,1372,16,44,44,5,29,1,1
12732,482,10,1,0,5,0,1479,30,6299,6299,433,30,1,1
12733,66,2,1,0,0,0,307,-1,6,6,2,0,0,1
12734,178,5,1,0,1,0,999,30,147,147,102,28,1,1
12735,324,9,1,0,4,0,2057,30,20890,20890,239,30,0,0
12736,111,3,1,0,2,0,903,30,402,402,46,30,0,1
12737,0,18762,109,0,0,0,549,13,7,7,18,30,1,1
12738,163,31,1,0,3,19,547,12,29,29,3,6,1,1
12739,92,162,2,0,5,34,292,30,8,8,27,30,0,1
12740,115,12,1,0,3,21,160,30,193,193,6,30,0,1
12741,44,46,4,0,2,7,1315,30,134,134,19,30,0,0
12742,1071,142,2,0,3,22,544,12,29,29,2,30,1,1
12743,425,149,4,0,0,0,339,30,18,18,7,0,0,1
12744,303,318,8,0,8,20,747,21,10,10,17,1,1,1
12745,121,440,41,0,6,0,391,30,7,7,20,30,1,1
12746,0,5,1,0,1,2,718,30,130,130,4,30,1,1
12747,326,67,2,0,3,4,463,30,10,10,177,30,1,1
12748,105,4,1,0,0,0,155,30,117,117,514,9,1,1
12749,464,21,3,0,0,27,364,30,7,7,19,8,1,1
12750,10,34,1,0,0,0,720,30,130,130,2,30,1,1
12751,0,11,1,0,2,0,2007,30,40,40,44,13,0,1
12752,72,816,17,0,29,4,784,30,124,124,3,3,1,1
12753,153,19,1,0,1,0,1498,30,131,131,541,30,1,1
12754,0,23,1,0,3,0,403,17,298,298,12,30,1,1
12755,615,1688,18,0,8,19,1171,30,65,65,25,-1,0,1
12756,48,433,49,0,2,1,640,5,6,6,6,30,1,1
12757,218,4,1,0,1,0,1058,30,4574,4574,494,-1,0,0
12758,113,141,8,0,4,1,314,29,526,526,28,30,1,1
12759,19,203,15,0,19,2,564,30,83,83,10,6,1,1
12760,37,2,1,0,0,0,166,30,162,162,13,30,0,1
12761,327,168,7,0,9,21,239,5,18,18,14,0,0,1
12762,129,2,1,0,0,0,236,30,28,28,5,30,1,1
12763,10,2,1,0,0,0,1497,12,7,7,10,22,1,1
12764,74,49,8,0,0,0,27,25,8,8,99,-1,0,1
12765,162,2,1,0,0,1,1516,30,712,712,5,28,0,1
12766,461,16,1,0,19,15,300,30,2496,2496,301,10,0,0
12767,206,2,1,0,0,0,377,13,71,71,13,13,1,1
12768,271,4,1,0,1,0,2493,30,5819,5819,126,30,0,0
12769,0,12,1,0,2,1,584,30,1649,1649,140,30,1,1
12770,36,4,1,0,0,0,343,7,7,7,2,1,0,1
12771,147,9685,119,0,1,1,212,30,121,121,31,30,1,1
12772,22,2,1,0,0,0,416,3,12,12,10,-1,0,1
12773,0,7,1,0,0,0,264,30,46,46,65,30,1,1
12774,71,270,76,0,3,0,1386,30,437,437,15,30,1,1
12775,151,2,1,0,0,0,914,30,3213,3213,36,30,0,1
12776,15,23,1,0,0,0,286,30,220,220,120,30,1,1
12777,64,1004,2,0,4,3,1731,30,248,248,27,30,1,1
12778,95,205,6,0,9,2,676,15,200,200,23,-1,0,1
12779,0,633,41,0,0,10,442,5,366,366,14,30,1,1
12780,69,126,6,0,0,1,426,14,16,16,53,7,1,1
12781,201,20,2,0,0,0,865,10,161,161,13,8,1,1
12782,56,103,1,0,0,0,60,6,68,68,16,30,1,1
12783,323,169,7,0,0,0,958,17,30,30,34,30,1,1
12784,259,22,4,0,15,5,311,30,2496,2496,300,30,0,0
12785,261,4760,18,0,35,3,957,9,23,23,10,3,1,0
12786,106,19,2,0,0,0,240,30,949,949,27,30,1,1
12787,405,27,1,0,10,35,840,30,124,124,21,12,1,0
12788,187,2,1,0,1,0,1453,30,552,552,41,0,0,1
12789,321,19,4,0,1,0,2007,30,40,40,43,7,1,1
12790,869,5,1,0,5,1,962,30,2581,2581,164,8,1,1
12791,99,254,3,0,11,0,1513,26,179,179,86,30,1,1
12792,232,6,3,0,0,0,362,18,968,968,4,30,1,1
12793,309,5,1,0,0,0,1190,30,521,521,57,30,1,1
12794,107,920,12,0,0,0,271,30,7,7,18,17,1,1
12795,252,29,1,0,0,16,303,30,123,123,26,30,1,1
12796,0,203,6,0,0,0,956,30,187,187,11,12,1,1
12797,86,5,3,0,2,2,598,30,356,356,14,7,0,0
12798,9,140,7,0,0,0,1041,30,41,41,49,30,1,1
12799,67,2,1,0,0,0,645,30,1311,1311,23,30,1,1
12800,204,22,1,0,0,36,1321,30,332,332,4,30,1,1
12801,278,1259,1,0,0,0,772,30,18,18,72,-1,0,1
12802,0,2,1,0,1,29,571,30,356,356,13,15,1,0
12803,107,10,2,0,1,0,27,25,8,8,98,-1,0,0
12804,195,21,1,0,0,9,310,30,123,123,25,0,0,1
12805,92,1213,2,0,0,36,230,30,10,10,25,17,0,1
12806,0,2,1,0,0,0,1161,30,32,32,6,3,1,1
12807,86,471,5,0,4,6,1729,30,248,248,26,20,1,1
12808,0,7,1,0,0,0,1685,30,520,520,159,30,0,1
12809,162,11,1,0,1,0,1038,30,5684,5684,226,-1,0,1
12810,127,3,1,0,0,1,2460,30,850,850,19,15,0,1
12811,167,1,1,0,0,0,1190,30,521,521,56,30,0,1
12812,316,4,1,0,1,0,914,30,511,511,52,30,0,0
12813,566,181,2,0,1,1,216,24,1285,1285,13,30,0,1
12814,216,2,1,0,0,0,329,12,17,17,20,22,1,1
12815,186,1360,4,0,1,0,469,4,2,2,3,8,1,1
12816,120,15,1,0,1,0,722,30,101,101,14,1,1,0
12817,0,0,0,0,1,25,385,30,1036,1036,22,26,1,1
12818,0,955,35,0,0,20,894,30,511,511,51,5,0,0
12819,140,53,2,0,3,0,60,6,68,68,15,30,1,1
12820,86,3,2,0,0,7,777,30,136,136,7,21,1,1
12821,0,2,1,0,0,0,1269,30,33,33,72,11,1,1
12822,49,105,2,0,2,2,1384,30,437,437,14,30,1,1
12823,204,708,23,0,8,1,167,28,172,172,29,30,1,1
12824,0,4,1,0,1,0,999,30,147,147,101,30,1,1
12825,102,107,2,0,0,0,224,29,31,31,5,0,0,1
12826,257,763,5,0,67,33,2389,30,2907,2907,26,5,0,1
12827,61,3,1,0,0,0,1382,30,4220,4220,159,11,1,1
12828,37,2,1,0,1,0,963,30,2581,2581,163,30,0,1
12829,305,15,2,0,3,0,883,30,169,169,26,27,1,1
12830,81,200,1,0,1,0,1482,30,453,453,47,0,1,1
12831,28,12,1,0,1,0,100,30,8,8,11,30,1,1
12832,190,29,2,-1,0,1,1001,30,36,36,3,-1,0,1
12833,0,26,3,0,0,0,1188,20,28,28,4,25,1,1
12834,118,32,7,0,1,0,1453,30,552,552,40,0,0,1
12835,216,2,1,0,0,0,329,12,17,17,20,22,1,1
12836,263,134,3,0,5,0,1735,30,248,248,24,30,0,1
12837,0,9,3,0,0,0,109,30,29,29,7,30,1,1
12838,70,2,1,0,0,0,1232,13,208,208,15,27,1,1
12839,61,1,1,0,1,0,1453,30,552,552,39,0,0,1
12840,244,70,9,0,2,0,385,30,1370,1370,54,30,1,1
12841,0,37,10,0,8,1,384,30,1370,1370,52,30,1,1
12842,186,216,5,0,0,0,1364,30,253,253,229,30,1,1
12843,0,31,3,0,12,7,378,30,1370,1370,50,30,1,1
12844,26,10,1,0,0,0,1142,21,4,4,15,0,1,1
12845,0,33,1,0,0,0,1269,30,33,33,72,11,1,1
12846,15,14,1,0,0,0,1142,21,4,4,14,0,1,1
12847,0,4,1,0,0,0,658,30,1409,1409,25,30,1,1
12848,58,22,2,0,9,9,1214,30,1072,1072,92,30,1,1
12849,0,2,1,0,1,0,1418,30,687,687,16,30,0,1
12850,54,50,1,0,0,0,1142,21,4,4,13,0,1,1
12851,798,27,1,0,5,1,1664,30,8333,8333,2311,30,1,1
12852,122,58,6,0,3,0,657,30,1115,1115,16,30,1,1
12853,0,35,5,0,0,0,936,17,35,35,28,24,1,1
12854,0,6,1,0,0,0,544,30,42,42,62,2,1,1
12855,759,388,2,0,1,41,971,15,1058,1058,47,30,1,0
12856,0,7,1,0,0,0,336,14,4,4,6,14,0,1
12857,430,13,5,0,16,5,1333,30,2554,2554,94,13,0,1
12858,151,11,2,0,4,0,160,30,222,222,56,30,1,1
12859,0,83,9,0,1,0,1909,30,47,47,6,7,1,1
12860,0,367,6,0,4,62,1270,30,146,146,27,30,1,1
12861,174,6,1,0,2,1,634,30,122,122,238,12,0,1
12862,81,10,2,0,0,0,341,13,11,11,3,1,1,1
12863,335,77,3,0,1,19,862,6,27,27,94,22,1,1
12864,188,39,1,0,0,146,781,11,8,8,25,5,1,1
12865,0,2,1,0,3,0,539,30,24,24,83,7,0,1
12866,5,19,1,0,0,0,434,11,4,4,5,21,1,1
12867,425,805,20,-1,39,8,872,30,187,187,40,-1,0,1
12868,347,7,1,0,3,0,355,30,31,31,23,30,0,1
12869,0,6,3,0,0,26,999,10,130,130,9,-1,0,1
12870,325,10,2,0,1,0,312,30,35,35,4,16,0,1
12871,0,10,1,0,1,0,699,30,11,11,52,18,1,1
12872,0,19,3,0,0,0,586,30,6,6,30,19,1,1
12873,355,455,6,0,0,0,35,8,13,13,2,30,1,1
12874,112,4,1,0,1,15,849,30,406,406,411,30,0,1
12875,0,5,1,0,3,0,295,30,2355,2355,17,30,1,1
12876,0,59,2,0,0,13,474,12,11,11,5,1,1,1
12877,426,228,9,0,1,0,1121,30,5743,5743,90,30,0,1
12878,66,2,1,0,3,0,280,30,5453,5453,25,30,0,0
12879,112,2,1,0,0,0,473,30,938,938,405,26,0,1
12880,0,7,1,0,1,674,354,5,5,5,13,30,0,0
12881,0,10,2,0,1,0,265,30,4,4,13,24,0,1
12882,416,106,2,0,2,15,1253,30,33,33,71,11,1,1
12883,30,125,2,0,2,0,680,30,1492,1492,130,26,1,1
12884,257,39,2,0,7,53,931,30,12487,12487,64,1,0,0
12885,0,2,1,0,0,0,959,27,58,58,3,30,1,1
12886,135,35,4,0,1,0,1498,30,594,594,49,9,0,1
12887,227,44,1,0,0,0,485,30,303,303,155,11,1,1
12888,101,1,1,0,1,0,900,30,303,303,4,-1,0,1
12889,17,2,1,0,0,0,755,30,14,14,48,30,0,1
12890,0,22,1,0,3,0,883,30,169,169,25,5,1,1
12891,26,192,1,0,0,0,1141,21,4,4,12,0,1,1
12892,42,2,1,0,1,4,1123,30,1054,1054,65,30,0,1
12893,0,2,1,0,0,0,755,30,14,14,47,30,0,1
12894,0,5,3,0,2,7,776,30,136,136,6,21,1,1
12895,0,319,7,0,0,0,1730,30,171,171,63,30,1,1
12896,0,356,6,0,0,0,544,22,6,6,18,14,1,1
12897,190,1855,2,0,0,0,820,28,508,508,40,30,1,1
12898,345,153,12,0,6,13,326,30,23,23,8,30,1,1
12899,157,55,1,-1,1,0,1038,30,5684,5684,225,-1,0,1
12900,46,6,1,0,1,0,963,30,2581,2581,163,30,1,1
12901,0,50,4,0,4,0,1322,30,134,134,19,30,1,1
12902,0,1,1,0,0,0,1677,30,4973,4973,585,30,0,1
12903,0,2,1,0,1,0,1677,30,4973,4973,584,30,0,1
12904,0,140,3,0,7,19,357,30,379,379,106,30,1,1
12905,94,40,3,0,1,0,1034,30,1334,1334,181,30,1,1
12906,0,2,1,0,0,4,956,13,11,11,79,16,1,1
12907,0,45,5,0,2,0,558,30,232,232,15,18,1,1
12908,472,73,6,0,0,0,2168,30,1012,1012,51,30,1,1
12909,0,5921,10,0,20,82,328,30,19,19,375,30,1,1
12910,474,15,2,0,42,53,154,30,73,73,216,5,0,0
12911,0,14,1,0,5,1,151,30,18,18,77,3,1,1
12912,51,6,3,0,1,0,822,30,7,7,4,5,1,1
12913,233,454,3,0,5,4,954,21,9,9,111,2,0,1
12914,59,1,1,0,2,0,915,30,583,583,5,4,0,1
12915,27,18,2,0,0,4,1407,15,139,139,7,17,1,1
12916,126,2,1,0,1,0,1439,30,115,115,124,30,1,1
12917,113,2,1,0,2,0,1148,22,19,19,33,6,1,1
12918,290,11,1,0,0,5,594,8,45,45,4,4,1,1
12919,365,13,1,0,0,0,583,25,16,16,46,4,0,1
12920,330,16,1,0,2,0,915,30,583,583,4,8,1,1
12921,0,517,13,0,0,0,809,30,3,3,5,30,1,1
12922,51,2,1,0,1,0,418,23,16,16,7,11,1,1
12923,75,1,1,0,1,0,518,6,165,165,13,3,1,1
12924,76,2,1,0,1,0,238,30,1778,1778,1619,30,0,0
12925,0,2,1,0,1,0,965,30,28,28,34,0,0,1
12926,0,35,1,0,1,0,1456,30,123,123,2,8,1,1
12927,1247,12,2,0,0,0,217,24,1285,1285,12,30,1,1
12928,41,43,6,0,8,1,2492,30,5819,5819,125,6,0,0
12929,102,5,2,0,3,1,333,3,45,45,3,30,1,0
12930,222,21,2,0,6,90,126,24,1285,1285,11,30,0,0
12931,1725,8,1,0,2,0,2202,30,59,59,5,30,1,1
12932,279,675,7,0,2,0,251,5,14,14,7,27,1,1
12933,475,9,1,0,0,3,262,8,12,12,101,30,1,1
12934,1570,31,3,0,0,0,529,23,281,281,11,15,1,1
12935,0,7,2,0,0,0,309,30,341,341,6,30,1,1
12936,153,8,1,-1,2,200,742,30,11,11,10,-1,0,1
12937,0,2,1,0,1,129,914,30,63,63,12,30,1,1
12938,101,54,1,0,0,0,2202,30,59,59,4,3,0,1
12939,83,2,1,0,0,0,266,8,12,12,99,30,1,1
12940,83,2,1,0,0,27,253,30,5453,5453,23,30,0,1
12941,0,45,1,0,0,0,541,30,30,30,12,25,1,1
12942,0,50,1,0,0,0,329,12,17,17,20,22,1,1
12943,0,0,8,0,0,0,1243,30,951,951,73,30,0,1
12944,110,857,18,0,0,0,1346,30,578,578,35,30,1,1
12945,43,2,1,0,1,0,1721,4,18,18,2,-1,0,1
12946,396,31,3,0,3,128,151,30,5453,5453,22,19,0,0
12947,892,9,1,0,0,8,1614,30,642,642,1070,30,1,1
12948,276,97,12,-1,2,0,634,30,344,344,125,30,1,1
12949,1896,76,2,0,16,0,1411,30,244,244,5,30,0,1
12950,440,14,2,0,4,14,235,30,38,38,30,25,1,1
12951,0,124,11,0,8,0,249,30,38,38,29,25,1,1
12952,79,57,1,0,1,0,235,30,443,443,50,30,1,1
12953,169,4,1,0,2,28,651,15,160,160,15,30,1,0
12954,0,2,1,0,0,0,544,22,6,6,18,14,1,1
12955,300,3373,19,0,10,65,974,30,720,720,42,1,0,1
12956,358,2,1,0,2,65,215,30,5453,5453,20,30,1,1
12957,2252,1,1,0,3,1,1434,30,224,224,55,3,0,1
12958,102,3,1,0,0,14,1608,30,642,642,1069,30,1,1
12959,112,5,1,0,1,0,689,30,531,531,16,1,0,0
12960,387,10,2,0,7,11,557,30,500,500,529,30,1,1
12961,61,3,1,0,0,0,997,30,680,680,81,8,0,1
12962,84,1,1,0,1,0,235,30,443,443,49,30,1,1
12963,0,50,1,0,0,0,329,12,17,17,20,22,1,1
12964,254,12,1,0,3,0,586,30,1649,1649,141,3,0,1
12965,155,4,2,0,1,0,490,30,681,681,13,0,0,0
12966,0,4,1,0,4,0,203,30,6,6,17,8,1,1
12967,0,23,1,0,0,0,33,11,4,4,9,30,1,1
12968,114,13,2,0,4,0,894,19,20,20,3,30,1,1
12969,66,6,1,0,3,1,489,30,681,681,12,0,0,0
12970,0,23,1,0,0,0,33,11,4,4,9,30,1,1
12971,4176,1398,33,0,80,34,831,30,67,67,75,5,1,1
12972,656,2,1,0,2,25,1597,30,642,642,1068,30,1,0
12973,0,2,1,0,3,0,958,8,7,7,62,0,0,1
12974,81,2,1,0,5,0,217,30,238,238,56,30,1,1
12975,0,2,1,0,0,0,1273,30,136,136,156,13,0,1
12976,303,45,3,0,8,33,349,30,91,91,30,25,1,1
12977,177,24,3,0,6,0,559,11,13,13,8,30,1,1
12978,499,2,1,0,3,1,333,3,45,45,2,30,1,1
12979,0,62,1,0,3,0,152,30,18,18,76,11,0,1
12980,207,101,3,0,2,0,60,6,68,68,14,30,1,1
12981,1004,304,23,0,15,4,199,7,8,8,5,30,1,0
12982,1217,24,4,0,4,0,348,30,746,746,68,30,1,1
12983,144,792,15,0,8,63,1052,30,19,19,5,14,1,1
12984,275,109,7,0,3,0,848,30,302,302,14,30,0,1
12985,63,2,1,0,0,0,593,30,153,153,79,30,0,1
12986,68,25,5,0,1,0,265,30,4,4,13,24,0,1
12987,92,286,22,0,0,0,203,7,8,8,4,30,1,1
12988,0,20,4,0,3,23,830,30,242,242,46,7,1,1
12989,430,160,9,0,8,0,1468,30,629,629,11,30,1,0
12990,0,45,2,0,0,11,857,14,170,170,84,30,0,1
12991,0,12,1,0,1,1,1468,30,629,629,10,20,1,0
12992,139,4,1,0,1,1,1467,30,629,629,9,0,0,0
12993,0,18,1,0,0,0,329,12,17,17,20,22,1,1
12994,88,8,1,0,1,0,119,30,112,112,132,2,1,1
12995,920,66,16,0,8,22,1168,30,65,65,24,25,1,1
12996,325,2,1,0,1,0,494,15,14,14,55,30,1,1
12997,37,14,2,0,0,0,635,30,7297,7297,96,9,0,1
12998,51,230,12,0,0,54,405,3,6,6,13,8,0,1
12999,290,51,5,0,2,0,566,30,83,83,9,19,1,1
13000,419,43,2,0,0,30,547,20,156,156,8,30,1,1
13001,955,15,1,0,6,349,229,20,156,156,7,1,0,0
13002,79,275,4,0,0,0,460,3,6,6,12,30,1,1
13003,64,9,2,0,0,0,460,3,6,6,11,30,1,1
13004,255,2,1,0,2,34,1247,30,107,107,15,1,0,0
13005,0,165,7,0,0,8,230,30,1778,1778,1618,16,1,1
13006,127,1,1,0,1,0,1034,30,2404,2404,120,-1,0,1
13007,0,13,1,0,26,328,812,30,556,556,220,18,0,1
13008,472,26,3,0,3,144,136,30,5453,5453,20,30,1,0
13009,0,4,2,0,0,0,280,30,5453,5453,19,30,1,1
13010,102,316,21,0,2,0,558,30,1960,1960,12,30,1,1
13011,98,2,1,0,0,0,154,19,4,4,11,29,1,1
13012,246,14,2,0,0,0,701,30,13,13,103,0,1,1
13013,95,10,2,0,1,0,254,4,30,30,5,30,1,1
13014,17,74,4,0,0,0,35,8,13,13,2,30,1,1
13015,32,25,2,0,5,0,2412,30,777,777,48,30,1,1
13016,23,901,27,0,13,2,1438,30,109,109,135,30,1,1
13017,136,21,2,0,11,5,574,30,609,609,32,30,1,0
13018,75,2,1,0,1,0,1190,30,521,521,56,30,1,1
13019,0,33374,137,0,0,0,460,3,6,6,11,30,1,1
13020,88,40,1,0,6,4,710,19,3,3,19,22,1,1
13021,68,7,3,0,1,0,2423,30,2907,2907,26,6,1,1
13022,250,2,1,0,2,0,1366,19,26,26,28,5,1,1
13023,403,11,3,0,2,0,2150,30,3379,3379,550,30,1,1
13024,0,27,1,0,0,0,329,12,17,17,20,22,1,1
13025,0,40,1,0,4,33,267,24,36,36,17,30,1,1
13026,51,8,2,0,0,330,333,30,41,41,39,30,1,0
13027,2602,562,13,0,2,61,1891,30,186,186,14,30,0,0
13028,114,26,3,0,8,1,1266,30,182,182,13,30,1,1
13029,10,4,1,0,1,0,299,30,1843,1843,175,3,0,1
13030,86,2,1,0,1,287,376,30,41,41,38,14,0,0
13031,0,24,1,0,0,0,141,30,2639,2639,55,30,1,1
13032,25,2,1,0,1,0,64,-1,56,56,22,0,0,0
13033,150,17,1,0,0,0,1280,30,535,535,140,0,0,1
13034,59,2,1,0,0,0,64,-1,56,56,21,0,0,1
13035,102,70,17,0,1,102,1850,30,186,186,13,8,0,0
13036,348,63,4,0,2,8,11,5,9,9,4,10,1,1
13037,0,13,4,0,2,260,403,30,41,41,37,30,1,0
13038,168,4,1,0,1,102,1850,30,186,186,12,30,1,0
13039,0,2,1,0,3,0,586,30,1649,1649,140,14,0,1
13040,0,2,1,0,1,0,560,11,13,13,7,30,1,1
13041,187,8,1,0,5,0,865,30,2893,2893,1514,30,1,1
13042,0,46,3,0,1,0,943,30,41,41,8,30,1,1
13043,379,705,28,0,14,321,1632,30,186,186,11,6,1,0
13044,356,7,2,0,1,0,2493,30,5819,5819,124,-1,0,0
13045,57,23,2,0,0,0,1398,30,1636,1636,45,21,1,1
13046,27,6,1,0,1,11,1865,30,3038,3038,73,11,0,1
13047,161,63,4,0,3,9,1868,30,3038,3038,73,30,0,1
